datetime,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
8/2/2008 3:00:00,8/2/2008,3:00:00,0.332,0.112,246.14,1.4,0,0,0.0
8/2/2008 3:06:00,8/2/2008,3:06:00,0.23,0,245.39,1,0,0,0.0
8/2/2008 3:12:00,8/2/2008,3:12:00,0.228,0,244.52,1,0,0,0.0
8/2/2008 3:18:00,8/2/2008,3:18:00,0.23,0,245.75,1,0,0,0.0
8/2/2008 3:24:00,8/2/2008,3:24:00,0.228,0,245.36,1,0,0,0.0
8/2/2008 3:30:00,8/2/2008,3:30:00,0.302,0.072,243.79,1.2,0,0,0.0
8/2/2008 3:36:00,8/2/2008,3:36:00,0.302,0.072,243.95,1.2,0,0,0.0
8/2/2008 3:42:00,8/2/2008,3:42:00,0.344,0.11,245.58,1.4,0,0,0.0
8/2/2008 3:48:00,8/2/2008,3:48:00,0.334,0.106,244.98,1.4,0,0,0.0
8/2/2008 3:54:00,8/2/2008,3:54:00,0.326,0.108,245.06,1.4,0,0,0.0
8/2/2008 4:00:00,8/2/2008,4:00:00,0.23,0,246.52,1,0,0,0.0
8/2/2008 4:06:00,8/2/2008,4:06:00,0.23,0,244.98,1,0,0,0.0
8/2/2008 4:12:00,8/2/2008,4:12:00,0.23,0,244.44,1,0,0,0.0
8/2/2008 4:18:00,8/2/2008,4:18:00,0.304,0.072,243.59,1.2,0,0,0.0
8/2/2008 4:24:00,8/2/2008,4:24:00,0.248,0,242.85,1,0,0,0.0
8/2/2008 4:30:00,8/2/2008,4:30:00,0.228,0,244.46,1,0,0,0.0
8/2/2008 4:36:00,8/2/2008,4:36:00,0.336,0.104,243.75,1.4,0,0,0.0
8/2/2008 4:42:00,8/2/2008,4:42:00,0.328,0.104,243.89,1.4,0,0,0.0
8/2/2008 4:48:00,8/2/2008,4:48:00,1.45,0.09,242.67,6,0,0,19.0
8/2/2008 4:54:00,8/2/2008,4:54:00,1.326,0.046,243.62,5.4,0,0,18.0
8/2/2008 5:00:00,8/2/2008,5:00:00,1.358,0,240.4,5.6,0,0,18.0
8/2/2008 5:06:00,8/2/2008,5:06:00,1.366,0.052,240.91,5.6,0,0,18.0
8/2/2008 5:12:00,8/2/2008,5:12:00,1.328,0,243.42,5.4,0,0,18.0
8/2/2008 5:18:00,8/2/2008,5:18:00,1.318,0.046,243.26,5.4,0,0,18.0
8/2/2008 5:24:00,8/2/2008,5:24:00,1.314,0.046,242.82,5.4,0,0,18.0
8/2/2008 5:30:00,8/2/2008,5:30:00,0.338,0.106,243.99,1.4,0,0,0.0
8/2/2008 5:36:00,8/2/2008,5:36:00,0.326,0.098,242.38,1.4,0,0,0.0
8/2/2008 5:42:00,8/2/2008,5:42:00,0.314,0.088,242.32,1.4,0,1,0.0
8/2/2008 5:48:00,8/2/2008,5:48:00,0.382,0.194,242.59,1.8,0,2,0.0
8/2/2008 5:54:00,8/2/2008,5:54:00,0.374,0.186,240.92,1.6,0,1,0.0
8/2/2008 6:00:00,8/2/2008,6:00:00,0.306,0.086,242.66,1.2,0,1,0.0
8/2/2008 6:06:00,8/2/2008,6:06:00,0.242,0,242.28,1,0,0,0.0
8/2/2008 6:12:00,8/2/2008,6:12:00,0.232,0,243.21,1,0,0,0.0
8/2/2008 6:18:00,8/2/2008,6:18:00,0.262,0,243.56,1.2,0,0,0.0
8/2/2008 6:24:00,8/2/2008,6:24:00,0.334,0.1,243.18,1.4,0,0,0.0
8/2/2008 6:30:00,8/2/2008,6:30:00,0.33,0.102,243.79,1.4,0,0,0.0
8/2/2008 6:36:00,8/2/2008,6:36:00,0.322,0.088,242.3,1.4,0,0,0.0
8/2/2008 6:42:00,8/2/2008,6:42:00,1.266,0.138,239.67,5.8,0,0,0.0
8/2/2008 6:48:00,8/2/2008,6:48:00,0.514,0,240.82,2.2,0,0,0.0
8/2/2008 6:54:00,8/2/2008,6:54:00,0.528,0,242.68,2.2,0,0,0.0
8/2/2008 7:00:00,8/2/2008,7:00:00,0.51,0,240.42,2.2,0,0,0.0
8/2/2008 7:06:00,8/2/2008,7:06:00,0.52,0,241.51,2.2,0,0,0.0
8/2/2008 7:12:00,8/2/2008,7:12:00,0.63,0.12,240.28,2.6,0,0,0.0
8/2/2008 7:18:00,8/2/2008,7:18:00,0.71,0.12,239.18,3,0,0,0.0
8/2/2008 7:24:00,8/2/2008,7:24:00,1.074,0.216,239.45,4.6,0,0,0.0
8/2/2008 7:30:00,8/2/2008,7:30:00,0.996,0.086,239.21,4.6,0,0,1.0
8/2/2008 7:36:00,8/2/2008,7:36:00,2.474,0,237.6,10.8,0,0,17.0
8/2/2008 7:42:00,8/2/2008,7:42:00,2.162,0,239.23,9,0,0,18.0
8/2/2008 7:48:00,8/2/2008,7:48:00,1.818,0,238.31,7.6,0,0,17.0
8/2/2008 7:54:00,8/2/2008,7:54:00,1.532,0,238.58,6.4,0,0,18.0
8/2/2008 8:00:00,8/2/2008,8:00:00,1.462,0,239.34,6,0,0,17.0
8/2/2008 8:06:00,8/2/2008,8:06:00,1.632,0.188,239.09,6.8,0,0,17.0
8/2/2008 8:12:00,8/2/2008,8:12:00,1.822,0.192,240.23,7.6,0,0,17.0
8/2/2008 8:18:00,8/2/2008,8:18:00,2.22,0.158,240.81,9.2,0,0,17.0
8/2/2008 8:24:00,8/2/2008,8:24:00,2.07,0,239.24,8.6,0,0,18.0
8/2/2008 8:30:00,8/2/2008,8:30:00,2.082,0,240.08,8.6,0,0,18.0
8/2/2008 8:36:00,8/2/2008,8:36:00,2.016,0,239.73,8.4,0,0,18.0
8/2/2008 8:42:00,8/2/2008,8:42:00,1.576,0,240.1,6.4,0,0,17.0
8/2/2008 8:48:00,8/2/2008,8:48:00,1.654,0,240.5,6.8,0,0,17.0
8/2/2008 8:54:00,8/2/2008,8:54:00,1.746,0.188,239.37,7.2,0,0,17.0
8/2/2008 9:00:00,8/2/2008,9:00:00,1.708,0.182,237.74,7.2,0,0,17.0
8/2/2008 9:06:00,8/2/2008,9:06:00,1.722,0.202,237.9,7.2,0,2,17.0
8/2/2008 9:12:00,8/2/2008,9:12:00,1.322,0.072,236.59,5.6,0,1,17.0
8/2/2008 9:18:00,8/2/2008,9:18:00,1.614,0.062,235.92,7,0,1,17.0
8/2/2008 9:24:00,8/2/2008,9:24:00,1.984,0.052,236.94,8.4,0,1,17.0
8/2/2008 9:30:00,8/2/2008,9:30:00,1.962,0,237.1,8.2,0,1,18.0
8/2/2008 9:36:00,8/2/2008,9:36:00,1.988,0,236.78,8.4,0,0,17.0
8/2/2008 9:42:00,8/2/2008,9:42:00,2.014,0.056,235.54,8.6,0,0,17.0
8/2/2008 9:48:00,8/2/2008,9:48:00,2.054,0.086,235.78,8.8,0,0,17.0
8/2/2008 9:54:00,8/2/2008,9:54:00,2.024,0.082,235.79,8.6,0,0,17.0
8/2/2008 10:00:00,8/2/2008,10:00:00,2.05,0.088,236.39,8.6,0,0,17.0
8/2/2008 10:06:00,8/2/2008,10:06:00,1.418,0.052,236.26,6,0,0,17.0
8/2/2008 10:12:00,8/2/2008,10:12:00,1.428,0.054,237.2,6,0,0,18.0
8/2/2008 10:18:00,8/2/2008,10:18:00,1.516,0.05,237.92,6.4,0,0,18.0
8/2/2008 10:24:00,8/2/2008,10:24:00,1.516,0.052,238.94,6.4,0,0,18.0
8/2/2008 10:30:00,8/2/2008,10:30:00,1.45,0.046,239.23,6,0,0,17.0
8/2/2008 10:36:00,8/2/2008,10:36:00,1.562,0.082,238.95,6.6,0,0,17.0
8/2/2008 10:42:00,8/2/2008,10:42:00,1.644,0.088,239.66,7,0,0,18.0
8/2/2008 10:48:00,8/2/2008,10:48:00,1.644,0.084,239.19,7,0,0,17.0
8/2/2008 10:54:00,8/2/2008,10:54:00,1.552,0,239.71,6.6,0,0,17.0
8/2/2008 11:00:00,8/2/2008,11:00:00,1.554,0.046,240.18,6.6,0,0,18.0
8/2/2008 11:06:00,8/2/2008,11:06:00,1.624,0.056,239.78,6.8,0,0,18.0
8/2/2008 11:12:00,8/2/2008,11:12:00,1.54,0.048,239.39,6.6,0,0,18.0
8/2/2008 11:18:00,8/2/2008,11:18:00,1.548,0.046,239.28,6.6,0,0,18.0
8/2/2008 11:24:00,8/2/2008,11:24:00,1.536,0.048,239.19,6.6,0,0,18.0
8/2/2008 11:30:00,8/2/2008,11:30:00,0.588,0.094,239.94,2.8,0,0,0.0
8/2/2008 11:36:00,8/2/2008,11:36:00,0.58,0.094,240.37,2.8,0,0,0.0
8/2/2008 11:42:00,8/2/2008,11:42:00,0.584,0.102,241.53,2.8,0,0,0.0
8/2/2008 11:48:00,8/2/2008,11:48:00,0.558,0.07,240.89,2.6,0,0,0.0
8/2/2008 11:54:00,8/2/2008,11:54:00,0.568,0.072,241.39,2.8,0,0,0.0
8/2/2008 12:00:00,8/2/2008,12:00:00,0.488,0,241.68,2.4,0,0,0.0
8/2/2008 12:06:00,8/2/2008,12:06:00,0.488,0,242.08,2.4,0,0,0.0
8/2/2008 12:12:00,8/2/2008,12:12:00,1.174,0.256,239.93,6.4,0,0,0.0
8/2/2008 12:18:00,8/2/2008,12:18:00,3.298,0.302,238.36,13.8,0,36,0.0
8/2/2008 12:24:00,8/2/2008,12:24:00,3.312,0.502,237.39,14,0,37,0.0
8/2/2008 12:30:00,8/2/2008,12:30:00,3.672,0.738,236.55,16,0,20,0.0
8/2/2008 12:36:00,8/2/2008,12:36:00,3.458,0.486,238.14,14.8,0,19,0.0
8/2/2008 12:42:00,8/2/2008,12:42:00,4.806,0.466,236.41,20.4,0,37,0.0
8/2/2008 12:48:00,8/2/2008,12:48:00,3.382,0.1,236.76,14.4,0,22,17.0
8/2/2008 12:54:00,8/2/2008,12:54:00,3.402,0.098,236.58,14.6,0,22,17.0
8/2/2008 13:00:00,8/2/2008,13:00:00,3.724,0.222,235.4,16,0,30,17.0
8/2/2008 13:06:00,8/2/2008,13:06:00,3.588,0.318,235.37,15.6,0,27,17.0
8/2/2008 13:12:00,8/2/2008,13:12:00,3.43,0.314,235.18,15,0,26,17.0
8/2/2008 13:18:00,8/2/2008,13:18:00,1.616,0.092,239,6.8,2,0,18.0
8/2/2008 13:24:00,8/2/2008,13:24:00,1.498,0,236.66,6.4,1,0,17.0
8/2/2008 13:30:00,8/2/2008,13:30:00,3.71,0.052,237.59,15.6,37,0,17.0
8/2/2008 13:36:00,8/2/2008,13:36:00,3.654,0.056,235.78,15.4,37,0,17.0
8/2/2008 13:42:00,8/2/2008,13:42:00,4.7,0.31,234.05,20.4,31,0,17.0
8/2/2008 13:48:00,8/2/2008,13:48:00,1.634,0.128,235.75,7,2,0,17.0
8/2/2008 13:54:00,8/2/2008,13:54:00,1.686,0.188,238.35,7.2,1,0,18.0
8/2/2008 14:00:00,8/2/2008,14:00:00,1.674,0.158,241.47,7,1,0,18.0
8/2/2008 14:06:00,8/2/2008,14:06:00,2.366,0,240.25,10.2,1,0,18.0
8/2/2008 14:12:00,8/2/2008,14:12:00,4.548,0.06,237.18,19.2,37,0,18.0
8/2/2008 14:18:00,8/2/2008,14:18:00,3.712,0.054,238.94,15.4,38,0,18.0
8/2/2008 14:24:00,8/2/2008,14:24:00,1.464,0.046,240.74,6,0,0,18.0
8/2/2008 14:30:00,8/2/2008,14:30:00,1.504,0,241.03,6.2,0,0,17.0
8/2/2008 14:36:00,8/2/2008,14:36:00,1.614,0.128,241.37,6.8,0,0,18.0
8/2/2008 14:42:00,8/2/2008,14:42:00,1.616,0.142,242.46,6.6,0,0,18.0
8/2/2008 14:48:00,8/2/2008,14:48:00,1.582,0.094,242.83,6.6,0,0,18.0
8/2/2008 14:54:00,8/2/2008,14:54:00,1.492,0,243.48,6.2,0,0,18.0
8/2/2008 15:00:00,8/2/2008,15:00:00,1.49,0,243.25,6.2,0,0,18.0
8/2/2008 15:06:00,8/2/2008,15:06:00,1.494,0,243.47,6.2,0,0,18.0
8/2/2008 15:12:00,8/2/2008,15:12:00,1.512,0,241.23,6.4,0,0,18.0
8/2/2008 15:18:00,8/2/2008,15:18:00,1.56,0.062,242.97,6.4,0,0,18.0
8/2/2008 15:24:00,8/2/2008,15:24:00,1.5,0,244.03,6.2,0,0,18.0
8/2/2008 15:30:00,8/2/2008,15:30:00,1.598,0.098,243.77,6.6,0,0,19.0
8/2/2008 15:36:00,8/2/2008,15:36:00,1.668,0.222,243.29,7,0,2,18.0
8/2/2008 15:42:00,8/2/2008,15:42:00,1.604,0.128,243.3,6.6,0,1,19.0
8/2/2008 15:48:00,8/2/2008,15:48:00,1.56,0.08,242.53,6.4,0,1,18.0
8/2/2008 15:54:00,8/2/2008,15:54:00,1.586,0.096,242.78,6.6,0,1,18.0
8/2/2008 16:00:00,8/2/2008,16:00:00,1.622,0.184,242.22,6.8,0,1,18.0
8/2/2008 16:06:00,8/2/2008,16:06:00,1.49,0,243.11,6.2,0,0,18.0
8/2/2008 16:12:00,8/2/2008,16:12:00,1.48,0,242.27,6.2,0,0,18.0
8/2/2008 16:18:00,8/2/2008,16:18:00,1.58,0.088,241.85,6.6,0,0,18.0
8/2/2008 16:24:00,8/2/2008,16:24:00,1.578,0.09,242.17,6.6,0,0,18.0
8/2/2008 16:30:00,8/2/2008,16:30:00,1.566,0.086,241.54,6.4,0,0,18.0
8/2/2008 16:36:00,8/2/2008,16:36:00,0.652,0,243.14,3.4,0,0,5.0
8/2/2008 16:42:00,8/2/2008,16:42:00,0.472,0.072,243.51,2.2,0,0,0.0
8/2/2008 16:48:00,8/2/2008,16:48:00,0.402,0,242.33,1.8,0,0,0.0
8/2/2008 16:54:00,8/2/2008,16:54:00,0.398,0,243.4,1.8,0,0,0.0
8/2/2008 17:00:00,8/2/2008,17:00:00,0.4,0,240.9,1.8,0,0,0.0
8/2/2008 17:06:00,8/2/2008,17:06:00,0.506,0.092,240.69,2.2,0,0,0.0
8/2/2008 17:12:00,8/2/2008,17:12:00,0.498,0.092,240.44,2.2,0,0,0.0
8/2/2008 17:18:00,8/2/2008,17:18:00,0.496,0.098,242.05,2.2,0,0,0.0
8/2/2008 17:24:00,8/2/2008,17:24:00,0.474,0.07,242.18,2.2,0,0,0.0
8/2/2008 17:30:00,8/2/2008,17:30:00,0.39,0,240.42,1.8,0,0,0.0
8/2/2008 17:36:00,8/2/2008,17:36:00,0.398,0,240.76,1.8,0,0,0.0
8/2/2008 17:42:00,8/2/2008,17:42:00,0.39,0,240.3,1.8,0,0,0.0
8/2/2008 17:48:00,8/2/2008,17:48:00,0.39,0,239.3,1.8,0,0,0.0
8/2/2008 17:54:00,8/2/2008,17:54:00,0.868,0.082,238.66,3.8,0,0,0.0
8/2/2008 18:00:00,8/2/2008,18:00:00,0.836,0.08,237.91,3.6,0,0,0.0
8/2/2008 18:06:00,8/2/2008,18:06:00,0.912,0.186,238.84,4,0,0,0.0
8/2/2008 18:12:00,8/2/2008,18:12:00,1.778,0,234.71,7.6,0,0,0.0
8/2/2008 18:18:00,8/2/2008,18:18:00,2,0.054,233.29,8.6,0,0,0.0
8/2/2008 18:24:00,8/2/2008,18:24:00,1.812,0.052,234.06,7.8,0,0,0.0
8/2/2008 18:30:00,8/2/2008,18:30:00,1.798,0.054,233.46,7.8,0,0,0.0
8/2/2008 18:36:00,8/2/2008,18:36:00,1.898,0.062,234.47,8.2,0,1,0.0
8/2/2008 18:42:00,8/2/2008,18:42:00,1.886,0.058,233.56,8.2,0,1,0.0
8/2/2008 18:48:00,8/2/2008,18:48:00,1.988,0.28,233.65,8.6,0,1,0.0
8/2/2008 18:54:00,8/2/2008,18:54:00,1.946,0.222,235.55,8.2,0,1,0.0
8/2/2008 19:00:00,8/2/2008,19:00:00,1.902,0.154,236.66,8,0,2,0.0
8/2/2008 19:06:00,8/2/2008,19:06:00,1.75,0.05,234.29,7.4,0,0,0.0
8/2/2008 19:12:00,8/2/2008,19:12:00,2.012,0,233.47,8.6,0,0,0.0
8/2/2008 19:18:00,8/2/2008,19:18:00,1.056,0.052,237.91,4.4,0,0,0.0
8/2/2008 19:24:00,8/2/2008,19:24:00,1.238,0.054,238.57,5.2,0,0,0.0
8/2/2008 19:30:00,8/2/2008,19:30:00,2.018,0,237.06,8.6,0,0,0.0
8/2/2008 19:36:00,8/2/2008,19:36:00,2.28,0.172,237.68,9.6,0,0,0.0
8/2/2008 19:42:00,8/2/2008,19:42:00,1.882,0.076,237.6,8,0,0,0.0
8/2/2008 19:48:00,8/2/2008,19:48:00,2.122,0.326,237.52,9.6,0,0,0.0
8/2/2008 19:54:00,8/2/2008,19:54:00,0.488,0.084,238.38,2.2,0,0,0.0
8/2/2008 20:00:00,8/2/2008,20:00:00,1.21,0,238.3,5.2,0,0,0.0
8/2/2008 20:06:00,8/2/2008,20:06:00,1.24,0,237.81,5.4,0,0,0.0
8/2/2008 20:12:00,8/2/2008,20:12:00,1.288,0.058,238.81,5.6,0,0,0.0
8/2/2008 20:18:00,8/2/2008,20:18:00,1.182,0,240.14,5,0,0,0.0
8/2/2008 20:24:00,8/2/2008,20:24:00,1.196,0,238.81,5.2,0,0,0.0
8/2/2008 20:30:00,8/2/2008,20:30:00,1.272,0.082,235.86,5.4,0,0,0.0
8/2/2008 20:36:00,8/2/2008,20:36:00,1.276,0.084,237.41,5.4,0,0,0.0
8/2/2008 20:42:00,8/2/2008,20:42:00,1.272,0.088,238.27,5.4,0,0,0.0
8/2/2008 20:48:00,8/2/2008,20:48:00,1.202,0,238.76,5.2,0,0,0.0
8/2/2008 20:54:00,8/2/2008,20:54:00,1.742,0.046,237.56,7.4,0,0,0.0
8/2/2008 21:00:00,8/2/2008,21:00:00,0.438,0,238.78,2,0,0,0.0
8/2/2008 21:06:00,8/2/2008,21:06:00,0.38,0,239.29,1.8,0,0,0.0
8/2/2008 21:12:00,8/2/2008,21:12:00,0.378,0,238.64,1.8,0,0,0.0
8/2/2008 21:18:00,8/2/2008,21:18:00,0.43,0,238.66,2,0,0,0.0
8/2/2008 21:24:00,8/2/2008,21:24:00,0.482,0.09,239.76,2.2,0,0,0.0
8/2/2008 21:30:00,8/2/2008,21:30:00,0.486,0.094,240.72,2.2,0,0,0.0
8/2/2008 21:36:00,8/2/2008,21:36:00,4.284,0,235.58,18.2,0,0,0.0
8/2/2008 21:42:00,8/2/2008,21:42:00,2.164,0.32,238.43,9.2,0,0,0.0
8/2/2008 21:48:00,8/2/2008,21:48:00,1.524,0.222,237.05,6.4,0,2,0.0
8/2/2008 21:54:00,8/2/2008,21:54:00,1.854,0.224,238.51,7.8,0,2,0.0
8/2/2008 22:00:00,8/2/2008,22:00:00,2.002,0.056,236.07,8.6,0,2,0.0
8/2/2008 22:06:00,8/2/2008,22:06:00,1.79,0.054,235.29,7.6,0,1,0.0
8/2/2008 22:12:00,8/2/2008,22:12:00,1.86,0.07,237.89,7.8,0,0,0.0
8/2/2008 22:18:00,8/2/2008,22:18:00,1.93,0.18,239.08,8.2,0,0,0.0
8/2/2008 22:24:00,8/2/2008,22:24:00,2.214,0.18,240.46,9.2,0,0,0.0
8/2/2008 22:30:00,8/2/2008,22:30:00,2.036,0.052,239.95,8.6,0,0,0.0
8/2/2008 22:36:00,8/2/2008,22:36:00,2.044,0.054,239.14,8.6,0,0,0.0
8/2/2008 22:42:00,8/2/2008,22:42:00,2.056,0.054,240.22,8.6,0,0,0.0
8/2/2008 22:48:00,8/2/2008,22:48:00,2.05,0.054,239.88,8.6,0,0,0.0
8/2/2008 22:54:00,8/2/2008,22:54:00,2.074,0.052,241.58,8.6,0,0,0.0
8/2/2008 23:00:00,8/2/2008,23:00:00,2.25,0.184,240.97,9.4,0,0,0.0
8/2/2008 23:06:00,8/2/2008,23:06:00,2.244,0.126,242.13,9.4,0,0,0.0
8/2/2008 23:12:00,8/2/2008,23:12:00,2.186,0.086,242.87,9,0,0,0.0
8/2/2008 23:18:00,8/2/2008,23:18:00,2.09,0.048,242.63,8.6,0,0,0.0
8/2/2008 23:24:00,8/2/2008,23:24:00,2.036,0.046,244.12,8.4,0,0,0.0
8/2/2008 23:30:00,8/2/2008,23:30:00,3.108,0.058,241.43,12.8,0,0,18.0
8/2/2008 23:36:00,8/2/2008,23:36:00,3.128,0.056,243.6,12.8,0,0,18.0
8/2/2008 23:42:00,8/2/2008,23:42:00,3.124,0,239.84,13,0,0,18.0
8/2/2008 23:48:00,8/2/2008,23:48:00,3.108,0,241.36,12.8,0,0,17.0
8/2/2008 23:54:00,8/2/2008,23:54:00,2.964,0.076,241.21,12.2,0,0,17.0
9/2/2008 0:00:00,9/2/2008,0:00:00,2.972,0.08,241.83,12.2,0,0,18.0
9/2/2008 0:06:00,9/2/2008,0:06:00,1.8,0,241.86,7.4,0,0,0.0
9/2/2008 0:12:00,9/2/2008,0:12:00,1.612,0,242.89,6.6,0,0,0.0
9/2/2008 0:18:00,9/2/2008,0:18:00,1.21,0,245.23,5,0,0,0.0
9/2/2008 0:24:00,9/2/2008,0:24:00,0.518,0.088,242.89,2.2,0,0,0.0
9/2/2008 0:30:00,9/2/2008,0:30:00,0.37,0.054,243.12,1.6,0,0,0.0
9/2/2008 0:36:00,9/2/2008,0:36:00,0.222,0,242.98,0.8,0,0,0.0
9/2/2008 0:42:00,9/2/2008,0:42:00,0.334,0.11,243.57,1.4,0,0,0.0
9/2/2008 0:48:00,9/2/2008,0:48:00,0.326,0.112,243.87,1.4,0,0,0.0
9/2/2008 0:54:00,9/2/2008,0:54:00,0.388,0.19,246.2,1.8,0,0,0.0
9/2/2008 1:00:00,9/2/2008,1:00:00,0.308,0.102,244.2,1.2,0,1,0.0
9/2/2008 1:06:00,9/2/2008,1:06:00,0.382,0.204,243.41,1.8,0,2,0.0
9/2/2008 1:12:00,9/2/2008,1:12:00,0.372,0.206,244.06,1.6,0,2,0.0
9/2/2008 1:18:00,9/2/2008,1:18:00,0.296,0.098,243.5,1.2,0,1,0.0
9/2/2008 1:24:00,9/2/2008,1:24:00,0.222,0,243.64,0.8,0,0,0.0
9/2/2008 1:30:00,9/2/2008,1:30:00,0.22,0,242.05,0.8,0,0,0.0
9/2/2008 1:36:00,9/2/2008,1:36:00,0.326,0.106,241.94,1.4,0,0,0.0
9/2/2008 1:42:00,9/2/2008,1:42:00,0.318,0.106,241.69,1.4,0,0,0.0
9/2/2008 1:48:00,9/2/2008,1:48:00,0.278,0,242.97,1.4,0,0,0.0
9/2/2008 1:54:00,9/2/2008,1:54:00,0.292,0.076,242.28,1.2,0,0,0.0
9/2/2008 2:00:00,9/2/2008,2:00:00,0.222,0,244.31,0.8,0,0,0.0
9/2/2008 2:06:00,9/2/2008,2:06:00,0.224,0,245.14,0.8,0,0,0.0
9/2/2008 2:12:00,9/2/2008,2:12:00,0.222,0,244.43,0.8,0,0,0.0
9/2/2008 2:18:00,9/2/2008,2:18:00,0.224,0,245.05,0.8,0,0,0.0
9/2/2008 2:24:00,9/2/2008,2:24:00,0.296,0.054,246.05,1.4,0,0,0.0
9/2/2008 2:30:00,9/2/2008,2:30:00,0.754,0.108,244.84,3,0,0,0.0
9/2/2008 2:36:00,9/2/2008,2:36:00,0.404,0.236,247.35,1.8,0,0,0.0
9/2/2008 2:42:00,9/2/2008,2:42:00,0.236,0,246.26,1,0,0,0.0
9/2/2008 2:48:00,9/2/2008,2:48:00,0.226,0,245.97,1,0,0,0.0
9/2/2008 2:54:00,9/2/2008,2:54:00,0.226,0,246.5,1,0,0,0.0
9/2/2008 3:00:00,9/2/2008,3:00:00,0.224,0,245.92,0.8,0,0,0.0
9/2/2008 3:06:00,9/2/2008,3:06:00,0.226,0,247.11,0.8,0,0,0.0
9/2/2008 3:12:00,9/2/2008,3:12:00,0.224,0,245.98,0.8,0,0,0.0
9/2/2008 3:18:00,9/2/2008,3:18:00,0.408,0.22,243.68,1.8,0,0,0.0
9/2/2008 3:24:00,9/2/2008,3:24:00,0.398,0.222,244.38,1.8,0,0,0.0
9/2/2008 3:30:00,9/2/2008,3:30:00,0.32,0.114,244.33,1.4,0,0,0.0
9/2/2008 3:36:00,9/2/2008,3:36:00,0.224,0,245.8,0.8,0,0,0.0
9/2/2008 3:42:00,9/2/2008,3:42:00,0.224,0,246.15,0.8,0,0,0.0
9/2/2008 3:48:00,9/2/2008,3:48:00,0.224,0,245.77,0.8,0,0,0.0
9/2/2008 3:54:00,9/2/2008,3:54:00,0.224,0,245.09,0.8,0,0,0.0
9/2/2008 4:00:00,9/2/2008,4:00:00,0.224,0,244.09,0.8,0,0,0.0
9/2/2008 4:06:00,9/2/2008,4:06:00,0.302,0.086,245.45,1.2,0,0,0.0
9/2/2008 4:12:00,9/2/2008,4:12:00,0.33,0.114,244.63,1.4,0,0,0.0
9/2/2008 4:18:00,9/2/2008,4:18:00,0.406,0.242,244.82,1.8,0,1,0.0
9/2/2008 4:24:00,9/2/2008,4:24:00,0.326,0.1,243.88,1.4,0,1,0.0
9/2/2008 4:30:00,9/2/2008,4:30:00,0.3,0.096,243.27,1.2,0,2,0.0
9/2/2008 4:36:00,9/2/2008,4:36:00,0.302,0.096,243.26,1.2,0,1,0.0
9/2/2008 4:42:00,9/2/2008,4:42:00,0.246,0,243.53,1,0,0,0.0
9/2/2008 4:48:00,9/2/2008,4:48:00,0.266,0,244.01,1.2,0,0,0.0
9/2/2008 4:54:00,9/2/2008,4:54:00,0.292,0.074,242.23,1.2,0,0,0.0
9/2/2008 5:00:00,9/2/2008,5:00:00,0.274,0,242.87,1.2,0,0,0.0
9/2/2008 5:06:00,9/2/2008,5:06:00,0.33,0.108,243.03,1.4,0,0,0.0
9/2/2008 5:12:00,9/2/2008,5:12:00,0.32,0.112,244.26,1.4,0,0,0.0
9/2/2008 5:18:00,9/2/2008,5:18:00,0.23,0,244.48,1,0,0,0.0
9/2/2008 5:24:00,9/2/2008,5:24:00,0.22,0,243.31,0.8,0,0,0.0
9/2/2008 5:30:00,9/2/2008,5:30:00,0.22,0,244.8,0.8,0,0,0.0
9/2/2008 5:36:00,9/2/2008,5:36:00,0.296,0.08,243.91,1.2,0,0,0.0
9/2/2008 5:42:00,9/2/2008,5:42:00,0.294,0.082,244.7,1.2,0,0,0.0
9/2/2008 5:48:00,9/2/2008,5:48:00,0.22,0,243.1,0.8,0,0,0.0
9/2/2008 5:54:00,9/2/2008,5:54:00,0.33,0.106,242.61,1.4,0,0,0.0
9/2/2008 6:00:00,9/2/2008,6:00:00,0.334,0.114,244.59,1.4,0,0,0.0
9/2/2008 6:06:00,9/2/2008,6:06:00,0.322,0.108,243.21,1.4,0,0,0.0
9/2/2008 6:12:00,9/2/2008,6:12:00,0.226,0,243.72,1,0,0,0.0
9/2/2008 6:18:00,9/2/2008,6:18:00,0.228,0,244.97,1,0,0,0.0
9/2/2008 6:24:00,9/2/2008,6:24:00,0.304,0.084,244.79,1.2,0,0,0.0
9/2/2008 6:30:00,9/2/2008,6:30:00,0.23,0,243.93,1,0,0,0.0
9/2/2008 6:36:00,9/2/2008,6:36:00,0.228,0,244.65,1,0,0,0.0
9/2/2008 6:42:00,9/2/2008,6:42:00,0.224,0,243.98,0.8,0,0,0.0
9/2/2008 6:48:00,9/2/2008,6:48:00,0.332,0.108,242.77,1.4,0,0,0.0
9/2/2008 6:54:00,9/2/2008,6:54:00,0.326,0.11,243.54,1.4,0,0,0.0
9/2/2008 7:00:00,9/2/2008,7:00:00,0.32,0.102,242.02,1.4,0,0,0.0
9/2/2008 7:06:00,9/2/2008,7:06:00,0.218,0,243.75,0.8,0,0,0.0
9/2/2008 7:12:00,9/2/2008,7:12:00,0.298,0.074,241.96,1.2,0,0,0.0
9/2/2008 7:18:00,9/2/2008,7:18:00,0.22,0,241.95,0.8,0,0,0.0
